HBT,HealthBoardName,Specialty,SpecialtyName,PatientType,ForecastDate,yhat,yhat_lower,yhat_upper
S08000019,NHS Forth Valley,CB,Specialty (CB),New Outpatient,2026-07-01,58.88,42.92,74.1
S08000019,NHS Forth Valley,CB,Specialty (CB),New Outpatient,2026-08-01,59.57,44.13,75.27
S08000019,NHS Forth Valley,CB,Specialty (CB),New Outpatient,2026-09-01,58.16,42.5,75.13
S08000019,NHS Forth Valley,D5,Haematology,New Outpatient,2026-04-01,17.88,0.0,50.32
S08000019,NHS Forth Valley,D5,Haematology,New Outpatient,2026-05-01,17.84,0.0,49.12
S08000019,NHS Forth Valley,D5,Haematology,New Outpatient,2026-06-01,19.35,0.0,51.79
S08000019,NHS Forth Valley,D5,Haematology,New Outpatient,2026-07-01,18.62,0.0,50.26
S08000019,NHS Forth Valley,D5,Haematology,New Outpatient,2026-08-01,16.41,0.0,47.55
S08000019,NHS Forth Valley,D5,Haematology,New Outpatient,2026-09-01,16.89,0.0,46.9
S08000019,NHS Forth Valley,E12,Specialty (E12),New Outpatient,2024-11-01,30.43,30.29,30.58
S08000019,NHS Forth Valley,E12,Specialty (E12),New Outpatient,2024-12-01,100.0,100.0,100.0
S08000019,NHS Forth Valley,E12,Specialty (E12),New Outpatient,2025-01-01,59.35,58.41,60.29
S08000019,NHS Forth Valley,E12,Specialty (E12),New Outpatient,2025-02-01,100.0,100.0,100.0
S08000019,NHS Forth Valley,E12,Specialty (E12),New Outpatient,2025-03-01,98.04,95.81,100.0
S08000019,NHS Forth Valley,E12,Specialty (E12),New Outpatient,2025-04-01,75.64,72.71,78.61
S08000019,NHS Forth Valley,F2,Specialty (F2),Inpatient/Day case,2026-04-01,74.68,58.31,91.61
S08000019,NHS Forth Valley,F2,Specialty (F2),Inpatient/Day case,2026-05-01,76.77,59.91,91.67
S08000019,NHS Forth Valley,F2,Specialty (F2),Inpatient/Day case,2026-06-01,76.86,61.11,92.96
S08000019,NHS Forth Valley,F2,Specialty (F2),Inpatient/Day case,2026-07-01,76.57,59.76,93.22
S08000019,NHS Forth Valley,F2,Specialty (F2),Inpatient/Day case,2026-08-01,77.27,59.98,93.69
S08000019,NHS Forth Valley,F2,Specialty (F2),Inpatient/Day case,2026-09-01,76.24,58.84,92.83
S08000019,NHS Forth Valley,F2,Specialty (F2),New Outpatient,2026-04-01,43.78,27.01,62.08
S08000019,NHS Forth Valley,F2,Specialty (F2),New Outpatient,2026-05-01,46.54,28.4,63.94
S08000019,NHS Forth Valley,F2,Specialty (F2),New Outpatient,2026-06-01,48.73,30.79,66.76
S08000019,NHS Forth Valley,F2,Specialty (F2),New Outpatient,2026-07-01,50.43,33.32,70.17
S08000019,NHS Forth Valley,F2,Specialty (F2),New Outpatient,2026-08-01,49.47,31.4,66.28
S08000019,NHS Forth Valley,F2,Specialty (F2),New Outpatient,2026-09-01,49.01,31.27,68.16
S08000019,NHS Forth Valley,H2,Specialty (H2),New Outpatient,2026-04-01,13.89,0.0,29.45
S08000019,NHS Forth Valley,H2,Specialty (H2),New Outpatient,2026-05-01,6.34,0.0,22.62
S08000019,NHS Forth Valley,H2,Specialty (H2),New Outpatient,2026-06-01,7.53,0.0,22.78
S08000019,NHS Forth Valley,H2,Specialty (H2),New Outpatient,2026-07-01,8.59,0.0,24.39
S08000019,NHS Forth Valley,H2,Specialty (H2),New Outpatient,2026-08-01,8.67,0.0,25.02
S08000019,NHS Forth Valley,H2,Specialty (H2),New Outpatient,2026-09-01,9.6,0.0,25.39
S08000019,NHS Forth Valley,J4,Specialty (J4),New Outpatient,2026-04-01,38.32,15.43,61.54
S08000019,NHS Forth Valley,J4,Specialty (J4),New Outpatient,2026-05-01,42.11,17.42,66.22
S08000019,NHS Forth Valley,J4,Specialty (J4),New Outpatient,2026-06-01,41.71,17.64,64.6
S08000019,NHS Forth Valley,J4,Specialty (J4),New Outpatient,2026-07-01,40.34,17.69,63.1
S08000019,NHS Forth Valley,J4,Specialty (J4),New Outpatient,2026-08-01,39.82,16.16,63.26
S08000019,NHS Forth Valley,J4,Specialty (J4),New Outpatient,2026-09-01,40.02,17.1,63.85
S08000019,NHS Forth Valley,Z9,All Specialties,Inpatient/Day case,2026-04-01,59.99,49.82,70.76
S08000019,NHS Forth Valley,Z9,All Specialties,Inpatient/Day case,2026-05-01,64.01,53.9,75.04
S08000019,NHS Forth Valley,Z9,All Specialties,Inpatient/Day case,2026-06-01,66.4,55.71,76.68
S08000019,NHS Forth Valley,Z9,All Specialties,Inpatient/Day case,2026-07-01,66.63,56.12,77.45
S08000019,NHS Forth Valley,Z9,All Specialties,Inpatient/Day case,2026-08-01,66.29,55.22,76.75
S08000019,NHS Forth Valley,Z9,All Specialties,Inpatient/Day case,2026-09-01,65.42,54.22,75.74
S08000019,NHS Forth Valley,Z9,All Specialties,New Outpatient,2026-04-01,36.03,23.79,47.29
S08000019,NHS Forth Valley,Z9,All Specialties,New Outpatient,2026-05-01,37.98,26.11,48.84
S08000019,NHS Forth Valley,Z9,All Specialties,New Outpatient,2026-06-01,40.05,28.18,50.98
S08000019,NHS Forth Valley,Z9,All Specialties,New Outpatient,2026-07-01,40.49,28.57,51.69
S08000019,NHS Forth Valley,Z9,All Specialties,New Outpatient,2026-08-01,40.35,28.99,52.52
S08000019,NHS Forth Valley,Z9,All Specialties,New Outpatient,2026-09-01,41.04,29.57,53.48
S08000020,NHS Grampian,A1,General Surgery,Inpatient/Day case,2026-04-01,3.84,0.0,14.06
S08000020,NHS Grampian,A1,General Surgery,Inpatient/Day case,2026-05-01,6.97,0.0,16.76
S08000020,NHS Grampian,A1,General Surgery,Inpatient/Day case,2026-06-01,7.3,0.0,16.83
S08000020,NHS Grampian,A1,General Surgery,Inpatient/Day case,2026-07-01,7.41,0.0,17.37
S08000020,NHS Grampian,A1,General Surgery,Inpatient/Day case,2026-08-01,3.37,0.0,13.15
S08000020,NHS Grampian,A1,General Surgery,Inpatient/Day case,2026-09-01,8.05,0.0,17.74
S08000020,NHS Grampian,A1,General Surgery,New Outpatient,2026-04-01,8.03,0.0,21.66
S08000020,NHS Grampian,A1,General Surgery,New Outpatient,2026-05-01,8.19,0.0,21.55
S08000020,NHS Grampian,A1,General Surgery,New Outpatient,2026-06-01,10.79,0.0,24.29
S08000020,NHS Grampian,A1,General Surgery,New Outpatient,2026-07-01,12.92,0.0,26.43
S08000020,NHS Grampian,A1,General Surgery,New Outpatient,2026-08-01,10.51,0.0,23.19
S08000020,NHS Grampian,A1,General Surgery,New Outpatient,2026-09-01,8.21,0.0,20.94
S08000020,NHS Grampian,A2,Specialty (A2),Inpatient/Day case,2026-04-01,43.46,35.76,51.49
S08000020,NHS Grampian,A2,Specialty (A2),Inpatient/Day case,2026-05-01,46.04,38.58,53.86
S08000020,NHS Grampian,A2,Specialty (A2),Inpatient/Day case,2026-06-01,47.87,40.14,55.35
S08000020,NHS Grampian,A2,Specialty (A2),Inpatient/Day case,2026-07-01,47.48,39.63,55.44
S08000020,NHS Grampian,A2,Specialty (A2),Inpatient/Day case,2026-08-01,46.51,38.72,54.05
S08000020,NHS Grampian,A2,Specialty (A2),Inpatient/Day case,2026-09-01,45.74,37.75,52.95
S08000020,NHS Grampian,A2,Specialty (A2),New Outpatient,2026-04-01,41.5,27.84,55.74
S08000020,NHS Grampian,A2,Specialty (A2),New Outpatient,2026-05-01,41.74,27.88,57.04
S08000020,NHS Grampian,A2,Specialty (A2),New Outpatient,2026-06-01,43.32,28.86,57.82
S08000020,NHS Grampian,A2,Specialty (A2),New Outpatient,2026-07-01,45.01,32.3,59.23
S08000020,NHS Grampian,A2,Specialty (A2),New Outpatient,2026-08-01,46.46,32.84,60.72
S08000020,NHS Grampian,A2,Specialty (A2),New Outpatient,2026-09-01,48.54,34.38,62.3
S08000020,NHS Grampian,A3,Specialty (A3),New Outpatient,2026-04-01,2.73,0.6,4.79
S08000020,NHS Grampian,A3,Specialty (A3),New Outpatient,2026-05-01,2.61,0.62,4.67
S08000020,NHS Grampian,A3,Specialty (A3),New Outpatient,2026-06-01,2.87,0.85,4.8
S08000020,NHS Grampian,A3,Specialty (A3),New Outpatient,2026-07-01,3.13,1.12,5.34
S08000020,NHS Grampian,A3,Specialty (A3),New Outpatient,2026-08-01,2.88,0.81,4.85
S08000020,NHS Grampian,A3,Specialty (A3),New Outpatient,2026-09-01,3.06,1.01,5.14
S08000020,NHS Grampian,A6,Specialty (A6),New Outpatient,2026-04-01,21.42,9.21,33.3
S08000020,NHS Grampian,A6,Specialty (A6),New Outpatient,2026-05-01,18.24,6.63,30.45
S08000020,NHS Grampian,A6,Specialty (A6),New Outpatient,2026-06-01,19.76,8.2,31.39
S08000020,NHS Grampian,A6,Specialty (A6),New Outpatient,2026-07-01,20.94,8.76,31.45
S08000020,NHS Grampian,A6,Specialty (A6),New Outpatient,2026-08-01,19.2,6.98,30.69
S08000020,NHS Grampian,A6,Specialty (A6),New Outpatient,2026-09-01,19.78,7.76,30.58
S08000020,NHS Grampian,A7,Specialty (A7),Inpatient/Day case,2026-02-01,64.68,21.07,100.0
S08000020,NHS Grampian,A7,Specialty (A7),Inpatient/Day case,2026-03-01,76.98,31.5,100.0
S08000020,NHS Grampian,A7,Specialty (A7),Inpatient/Day case,2026-04-01,84.01,42.57,100.0
S08000020,NHS Grampian,A7,Specialty (A7),Inpatient/Day case,2026-05-01,78.38,35.3,100.0
S08000020,NHS Grampian,A7,Specialty (A7),Inpatient/Day case,2026-06-01,78.56,34.67,100.0
S08000020,NHS Grampian,A7,Specialty (A7),Inpatient/Day case,2026-07-01,85.87,35.79,100.0
S08000020,NHS Grampian,A7,Specialty (A7),New Outpatient,2026-04-01,72.36,55.88,87.37
S08000020,NHS Grampian,A7,Specialty (A7),New Outpatient,2026-05-01,72.1,56.57,87.33
S08000020,NHS Grampian,A7,Specialty (A7),New Outpatient,2026-06-01,73.69,59.54,88.73
S08000020,NHS Grampian,A7,Specialty (A7),New Outpatient,2026-07-01,75.76,60.6,91.26
S08000020,NHS Grampian,A7,Specialty (A7),New Outpatient,2026-08-01,77.11,61.89,91.54
S08000020,NHS Grampian,A7,Specialty (A7),New Outpatient,2026-09-01,78.83,63.62,93.23
S08000020,NHS Grampian,A8,Specialty (A8),New Outpatient,2026-04-01,3.85,0.0,13.59
S08000020,NHS Grampian,A8,Specialty (A8),New Outpatient,2026-05-01,4.28,0.0,13.75
S08000020,NHS Grampian,A8,Specialty (A8),New Outpatient,2026-06-01,5.53,0.0,13.83
S08000020,NHS Grampian,A8,Specialty (A8),New Outpatient,2026-07-01,5.07,0.0,13.58
S08000020,NHS Grampian,A8,Specialty (A8),New Outpatient,2026-08-01,4.15,0.0,12.77
S08000020,NHS Grampian,A8,Specialty (A8),New Outpatient,2026-09-01,2.07,0.0,11.12
S08000020,NHS Grampian,A81,Specialty (A81),New Outpatient,2026-04-01,0.0,0.0,18.22
S08000020,NHS Grampian,A81,Specialty (A81),New Outpatient,2026-05-01,0.0,0.0,19.61
S08000020,NHS Grampian,A81,Specialty (A81),New Outpatient,2026-06-01,0.0,0.0,12.04
S08000020,NHS Grampian,A81,Specialty (A81),New Outpatient,2026-07-01,0.0,0.0,11.56
S08000020,NHS Grampian,A81,Specialty (A81),New Outpatient,2026-08-01,0.0,0.0,22.7
S08000020,NHS Grampian,A81,Specialty (A81),New Outpatient,2026-09-01,10.23,0.0,35.93
S08000020,NHS Grampian,A82,Specialty (A82),New Outpatient,2026-04-01,18.25,11.03,25.73
S08000020,NHS Grampian,A82,Specialty (A82),New Outpatient,2026-05-01,19.35,11.92,26.3
S08000020,NHS Grampian,A82,Specialty (A82),New Outpatient,2026-06-01,22.11,14.73,29.94
S08000020,NHS Grampian,A82,Specialty (A82),New Outpatient,2026-07-01,19.84,12.8,27.79
S08000020,NHS Grampian,A82,Specialty (A82),New Outpatient,2026-08-01,21.17,13.69,28.31
S08000020,NHS Grampian,A82,Specialty (A82),New Outpatient,2026-09-01,20.15,12.5,27.3
S08000020,NHS Grampian,A9,Specialty (A9),Inpatient/Day case,2026-04-01,40.59,29.35,52.36
S08000020,NHS Grampian,A9,Specialty (A9),Inpatient/Day case,2026-05-01,43.09,31.19,55.39
S08000020,NHS Grampian,A9,Specialty (A9),Inpatient/Day case,2026-06-01,43.79,32.15,55.92
S08000020,NHS Grampian,A9,Specialty (A9),Inpatient/Day case,2026-07-01,46.75,34.58,59.17
S08000020,NHS Grampian,A9,Specialty (A9),Inpatient/Day case,2026-08-01,46.88,35.38,59.2
S08000020,NHS Grampian,A9,Specialty (A9),Inpatient/Day case,2026-09-01,42.36,30.07,54.35
S08000020,NHS Grampian,A9,Specialty (A9),New Outpatient,2026-04-01,53.24,40.15,64.67
S08000020,NHS Grampian,A9,Specialty (A9),New Outpatient,2026-05-01,55.03,41.99,68.4
S08000020,NHS Grampian,A9,Specialty (A9),New Outpatient,2026-06-01,58.39,46.06,71.99
S08000020,NHS Grampian,A9,Specialty (A9),New Outpatient,2026-07-01,60.67,47.87,73.76
S08000020,NHS Grampian,A9,Specialty (A9),New Outpatient,2026-08-01,60.87,48.79,74.48
S08000020,NHS Grampian,A9,Specialty (A9),New Outpatient,2026-09-01,61.98,50.0,74.21
S08000020,NHS Grampian,AB,Specialty (AB),New Outpatient,2026-04-01,13.33,6.51,20.06
S08000020,NHS Grampian,AB,Specialty (AB),New Outpatient,2026-05-01,14.58,6.85,21.29
S08000020,NHS Grampian,AB,Specialty (AB),New Outpatient,2026-06-01,16.91,10.26,24.14
S08000020,NHS Grampian,AB,Specialty (AB),New Outpatient,2026-07-01,14.41,6.79,21.35
S08000020,NHS Grampian,AB,Specialty (AB),New Outpatient,2026-08-01,14.28,7.07,21.01
S08000020,NHS Grampian,AB,Specialty (AB),New Outpatient,2026-09-01,15.55,8.3,22.83
S08000020,NHS Grampian,AD,Specialty (AD),Inpatient/Day case,2026-04-01,22.91,6.06,38.27
S08000020,NHS Grampian,AD,Specialty (AD),Inpatient/Day case,2026-05-01,22.4,7.43,39.16
S08000020,NHS Grampian,AD,Specialty (AD),Inpatient/Day case,2026-06-01,21.36,5.71,38.18
S08000020,NHS Grampian,AD,Specialty (AD),Inpatient/Day case,2026-07-01,24.9,8.91,42.03
S08000020,NHS Grampian,AD,Specialty (AD),Inpatient/Day case,2026-08-01,24.61,6.97,41.35
S08000020,NHS Grampian,AD,Specialty (AD),Inpatient/Day case,2026-09-01,23.6,6.6,39.79
S08000020,NHS Grampian,AD,Specialty (AD),New Outpatient,2026-04-01,0.0,0.0,5.45
S08000020,NHS Grampian,AD,Specialty (AD),New Outpatient,2026-05-01,0.0,0.0,6.18
S08000020,NHS Grampian,AD,Specialty (AD),New Outpatient,2026-06-01,0.0,0.0,5.5
S08000020,NHS Grampian,AD,Specialty (AD),New Outpatient,2026-07-01,0.73,0.0,6.7
S08000020,NHS Grampian,AD,Specialty (AD),New Outpatient,2026-08-01,0.92,0.0,7.0
S08000020,NHS Grampian,AD,Specialty (AD),New Outpatient,2026-09-01,0.41,0.0,6.7
S08000020,NHS Grampian,AF,Specialty (AF),Inpatient/Day case,2026-04-01,61.49,30.69,93.0
S08000020,NHS Grampian,AF,Specialty (AF),Inpatient/Day case,2026-05-01,64.92,34.04,94.9
S08000020,NHS Grampian,AF,Specialty (AF),Inpatient/Day case,2026-06-01,59.46,27.06,90.3
S08000020,NHS Grampian,AF,Specialty (AF),Inpatient/Day case,2026-07-01,65.9,34.81,97.97
S08000020,NHS Grampian,AF,Specialty (AF),Inpatient/Day case,2026-08-01,59.42,24.58,89.88
S08000020,NHS Grampian,AF,Specialty (AF),Inpatient/Day case,2026-09-01,58.66,28.31,90.38
S08000020,NHS Grampian,AF,Specialty (AF),New Outpatient,2026-04-01,22.51,8.82,35.83
S08000020,NHS Grampian,AF,Specialty (AF),New Outpatient,2026-05-01,24.69,11.23,39.28
S08000020,NHS Grampian,AF,Specialty (AF),New Outpatient,2026-06-01,26.62,14.32,39.81
S08000020,NHS Grampian,AF,Specialty (AF),New Outpatient,2026-07-01,28.14,15.03,42.03
S08000020,NHS Grampian,AF,Specialty (AF),New Outpatient,2026-08-01,28.65,14.94,41.54
S08000020,NHS Grampian,AF,Specialty (AF),New Outpatient,2026-09-01,30.67,17.24,44.32
S08000020,NHS Grampian,AFA,Specialty (AFA),New Outpatient,2026-04-01,60.11,50.43,69.78
S08000020,NHS Grampian,AFA,Specialty (AFA),New Outpatient,2026-05-01,63.57,54.73,73.35
S08000020,NHS Grampian,AFA,Specialty (AFA),New Outpatient,2026-06-01,68.93,58.67,77.92
S08000020,NHS Grampian,AFA,Specialty (AFA),New Outpatient,2026-07-01,69.74,60.7,79.67
S08000020,NHS Grampian,AFA,Specialty (AFA),New Outpatient,2026-08-01,70.1,61.06,79.26
S08000020,NHS Grampian,AFA,Specialty (AFA),New Outpatient,2026-09-01,74.27,64.91,83.74
S08000020,NHS Grampian,AG,Specialty (AG),Inpatient/Day case,2026-04-01,56.42,39.54,73.02
S08000020,NHS Grampian,AG,Specialty (AG),Inpatient/Day case,2026-05-01,54.25,37.54,69.76
S08000020,NHS Grampian,AG,Specialty (AG),Inpatient/Day case,2026-06-01,56.08,40.5,73.17
S08000020,NHS Grampian,AG,Specialty (AG),Inpatient/Day case,2026-07-01,53.16,36.59,68.65
S08000020,NHS Grampian,AG,Specialty (AG),Inpatient/Day case,2026-08-01,52.7,37.45,68.38
S08000020,NHS Grampian,AG,Specialty (AG),Inpatient/Day case,2026-09-01,56.71,41.05,72.52
S08000020,NHS Grampian,AG,Specialty (AG),New Outpatient,2026-04-01,27.95,11.98,43.52
S08000020,NHS Grampian,AG,Specialty (AG),New Outpatient,2026-05-01,29.55,13.76,45.69
S08000020,NHS Grampian,AG,Specialty (AG),New Outpatient,2026-06-01,31.16,14.72,47.52
S08000020,NHS Grampian,AG,Specialty (AG),New Outpatient,2026-07-01,30.96,15.2,45.53
S08000020,NHS Grampian,AG,Specialty (AG),New Outpatient,2026-08-01,32.51,17.02,47.97
S08000020,NHS Grampian,AG,Specialty (AG),New Outpatient,2026-09-01,30.22,14.23,46.38
S08000020,NHS Grampian,AH,Specialty (AH),Inpatient/Day case,2026-04-01,75.48,35.52,100.0
S08000020,NHS Grampian,AH,Specialty (AH),Inpatient/Day case,2026-05-01,78.66,38.22,100.0
S08000020,NHS Grampian,AH,Specialty (AH),Inpatient/Day case,2026-06-01,65.69,21.59,100.0
S08000020,NHS Grampian,AH,Specialty (AH),Inpatient/Day case,2026-07-01,71.12,26.58,100.0
S08000020,NHS Grampian,AH,Specialty (AH),Inpatient/Day case,2026-08-01,72.98,30.72,100.0
S08000020,NHS Grampian,AH,Specialty (AH),Inpatient/Day case,2026-09-01,82.83,38.7,100.0
S08000020,NHS Grampian,AH,Specialty (AH),New Outpatient,2026-04-01,66.87,54.71,78.42
S08000020,NHS Grampian,AH,Specialty (AH),New Outpatient,2026-05-01,70.37,58.12,82.07
S08000020,NHS Grampian,AH,Specialty (AH),New Outpatient,2026-06-01,72.72,61.11,83.63
S08000020,NHS Grampian,AH,Specialty (AH),New Outpatient,2026-07-01,72.98,61.2,84.97
S08000020,NHS Grampian,AH,Specialty (AH),New Outpatient,2026-08-01,73.81,61.94,85.38
S08000020,NHS Grampian,AH,Specialty (AH),New Outpatient,2026-09-01,75.33,63.85,87.47
S08000020,NHS Grampian,AM,Specialty (AM),New Outpatient,2026-04-01,8.48,0.0,30.02
S08000020,NHS Grampian,AM,Specialty (AM),New Outpatient,2026-05-01,12.84,0.0,34.75
S08000020,NHS Grampian,AM,Specialty (AM),New Outpatient,2026-06-01,13.21,0.0,34.94
S08000020,NHS Grampian,AM,Specialty (AM),New Outpatient,2026-07-01,17.16,0.0,38.29
S08000020,NHS Grampian,AM,Specialty (AM),New Outpatient,2026-08-01,14.9,0.0,36.32
S08000020,NHS Grampian,AM,Specialty (AM),New Outpatient,2026-09-01,15.03,0.0,37.14
S08000020,NHS Grampian,AP,Specialty (AP),New Outpatient,2026-04-01,31.58,15.63,46.69
S08000020,NHS Grampian,AP,Specialty (AP),New Outpatient,2026-05-01,34.41,20.25,48.44
S08000020,NHS Grampian,AP,Specialty (AP),New Outpatient,2026-06-01,38.0,23.08,53.76
S08000020,NHS Grampian,AP,Specialty (AP),New Outpatient,2026-07-01,39.06,24.24,53.43
S08000020,NHS Grampian,AP,Specialty (AP),New Outpatient,2026-08-01,38.45,23.56,54.0
S08000020,NHS Grampian,AP,Specialty (AP),New Outpatient,2026-09-01,39.12,24.45,54.21
S08000020,NHS Grampian,AQ,Specialty (AQ),Inpatient/Day case,2026-04-01,15.04,0.0,45.89
S08000020,NHS Grampian,AQ,Specialty (AQ),Inpatient/Day case,2026-05-01,8.83,0.0,41.26
S08000020,NHS Grampian,AQ,Specialty (AQ),Inpatient/Day case,2026-06-01,7.22,0.0,39.2
S08000020,NHS Grampian,AQ,Specialty (AQ),Inpatient/Day case,2026-07-01,14.41,0.0,45.01
S08000020,NHS Grampian,AQ,Specialty (AQ),Inpatient/Day case,2026-08-01,13.21,0.0,48.07
S08000020,NHS Grampian,AQ,Specialty (AQ),Inpatient/Day case,2026-09-01,20.79,0.0,51.65
S08000020,NHS Grampian,AQ,Specialty (AQ),New Outpatient,2026-04-01,41.18,23.88,57.81
S08000020,NHS Grampian,AQ,Specialty (AQ),New Outpatient,2026-05-01,44.92,27.9,62.67
S08000020,NHS Grampian,AQ,Specialty (AQ),New Outpatient,2026-06-01,47.52,29.65,65.15
S08000020,NHS Grampian,AQ,Specialty (AQ),New Outpatient,2026-07-01,48.74,31.08,66.95
S08000020,NHS Grampian,AQ,Specialty (AQ),New Outpatient,2026-08-01,50.11,31.92,68.95
S08000020,NHS Grampian,AQ,Specialty (AQ),New Outpatient,2026-09-01,52.23,35.26,70.38
S08000020,NHS Grampian,AR,Specialty (AR),New Outpatient,2026-04-01,35.67,17.33,55.39
S08000020,NHS Grampian,AR,Specialty (AR),New Outpatient,2026-05-01,36.5,19.28,55.46
S08000020,NHS Grampian,AR,Specialty (AR),New Outpatient,2026-06-01,38.44,19.32,57.99
S08000020,NHS Grampian,AR,Specialty (AR),New Outpatient,2026-07-01,39.67,21.26,57.4
S08000020,NHS Grampian,AR,Specialty (AR),New Outpatient,2026-08-01,41.21,23.36,60.08
S08000020,NHS Grampian,AR,Specialty (AR),New Outpatient,2026-09-01,43.46,24.8,61.56
S08000020,NHS Grampian,AW,Specialty (AW),New Outpatient,2026-04-01,27.2,4.12,49.88
S08000020,NHS Grampian,AW,Specialty (AW),New Outpatient,2026-05-01,28.66,5.64,50.87
S08000020,NHS Grampian,AW,Specialty (AW),New Outpatient,2026-06-01,29.3,6.77,51.73
S08000020,NHS Grampian,AW,Specialty (AW),New Outpatient,2026-07-01,30.45,8.01,52.85
S08000020,NHS Grampian,AW,Specialty (AW),New Outpatient,2026-08-01,32.92,8.9,55.48
S08000020,NHS Grampian,AW,Specialty (AW),New Outpatient,2026-09-01,35.22,12.76,56.96
S08000020,NHS Grampian,C11,Cardiac Surgery,Inpatient/Day case,2026-04-01,71.47,59.14,84.14
S08000020,NHS Grampian,C11,Cardiac Surgery,Inpatient/Day case,2026-05-01,76.11,63.7,87.7
S08000020,NHS Grampian,C11,Cardiac Surgery,Inpatient/Day case,2026-06-01,79.08,68.04,90.73
S08000020,NHS Grampian,C11,Cardiac Surgery,Inpatient/Day case,2026-07-01,78.9,65.4,90.29
S08000020,NHS Grampian,C11,Cardiac Surgery,Inpatient/Day case,2026-08-01,76.42,64.56,88.46
S08000020,NHS Grampian,C11,Cardiac Surgery,Inpatient/Day case,2026-09-01,74.19,62.52,86.79
S08000020,NHS Grampian,C11,Cardiac Surgery,New Outpatient,2026-04-01,51.99,43.4,60.52
S08000020,NHS Grampian,C11,Cardiac Surgery,New Outpatient,2026-05-01,53.06,43.9,62.27
S08000020,NHS Grampian,C11,Cardiac Surgery,New Outpatient,2026-06-01,55.77,46.92,65.23
S08000020,NHS Grampian,C11,Cardiac Surgery,New Outpatient,2026-07-01,57.08,47.58,66.13
S08000020,NHS Grampian,C11,Cardiac Surgery,New Outpatient,2026-08-01,57.6,48.35,66.58
S08000020,NHS Grampian,C11,Cardiac Surgery,New Outpatient,2026-09-01,58.27,49.24,67.4
S08000020,NHS Grampian,C12,Thoracic Surgery,Inpatient/Day case,2026-04-01,73.99,61.27,87.02
S08000020,NHS Grampian,C12,Thoracic Surgery,Inpatient/Day case,2026-05-01,77.58,64.4,90.53
S08000020,NHS Grampian,C12,Thoracic Surgery,Inpatient/Day case,2026-06-01,77.4,64.38,90.69
S08000020,NHS Grampian,C12,Thoracic Surgery,Inpatient/Day case,2026-07-01,73.68,59.82,87.49
S08000020,NHS Grampian,C12,Thoracic Surgery,Inpatient/Day case,2026-08-01,73.84,61.25,86.49
S08000020,NHS Grampian,C12,Thoracic Surgery,Inpatient/Day case,2026-09-01,73.55,60.3,86.05
S08000020,NHS Grampian,C12,Thoracic Surgery,New Outpatient,2026-04-01,25.74,12.62,39.34
S08000020,NHS Grampian,C12,Thoracic Surgery,New Outpatient,2026-05-01,26.45,13.97,38.94
S08000020,NHS Grampian,C12,Thoracic Surgery,New Outpatient,2026-06-01,27.73,14.81,41.47
S08000020,NHS Grampian,C12,Thoracic Surgery,New Outpatient,2026-07-01,28.15,16.43,41.22
S08000020,NHS Grampian,C12,Thoracic Surgery,New Outpatient,2026-08-01,27.65,15.14,40.77
S08000020,NHS Grampian,C12,Thoracic Surgery,New Outpatient,2026-09-01,29.36,17.35,41.26
S08000020,NHS Grampian,C13,Specialty (C13),Inpatient/Day case,2026-04-01,65.5,54.35,77.67
