HBT,HealthBoardName,Specialty,SpecialtyName,PatientType,RiskRating,PriorityScore,CurrentPctOver12Weeks,PeakForecast,MeanForecast,FinalForecast,ForecastUncertainty,ForecastDateMax,TrendDirection,TrendSlope,CurrentMedianWaitWeeks,Current90thPctWaitWeeks,NumberWaiting,NumberWaitingOver12Weeks,Additions,Removals,NetPressure
S92000003,NHS Scotland (All),A81,Specialty (A81),New Outpatient,RED,3.0,53.43,60.71,59.22,59.48,17.26,2026-09-01,Stable,-0.11,99.0,251.0,5611.0,2998.0,3716.0,3948.0,-232.0
S92000003,NHS Scotland (All),A9,Specialty (A9),New Outpatient,RED,3.0,52.78,61.47,58.22,58.23,13.17,2026-09-01,Stable,-0.35,102.0,277.0,16738.0,8834.0,14471.0,15938.0,-1467.0
S92000003,NHS Scotland (All),AF,Specialty (AF),Inpatient/Day case,RED,3.0,24.58,50.3,47.62,47.87,25.35,2026-09-01,Stable,-0.37,37.5,179.6,118.0,29.0,298.0,332.0,-34.0
S08000024,NHS Lothian,F2,Specialty (F2),Inpatient/Day case,RED,3.0,59.32,86.63,84.96,84.97,28.33,2026-09-01,Stable,-0.41,123.0,344.0,1416.0,840.0,851.0,878.0,-27.0
S08000024,NHS Lothian,F2,Specialty (F2),New Outpatient,RED,3.0,65.23,85.81,83.31,85.57,22.96,2026-09-01,Stable,-0.46,153.0,495.0,11129.0,7260.0,5606.0,5636.0,-30.0
S08000031,NHS Greater Glasgow & Clyde,A1,General Surgery,New Outpatient,RED,3.0,69.46,72.92,71.7,70.92,25.0,2026-09-01,Stable,0.13,154.0,300.0,2007.0,1394.0,714.0,686.0,28.0
S08000031,NHS Greater Glasgow & Clyde,A3,Specialty (A3),New Outpatient,RED,3.0,,100.0,35.69,100.0,0.01,2022-10-01,,,,,,,,,
S08000031,NHS Greater Glasgow & Clyde,A7,Specialty (A7),New Outpatient,RED,3.0,60.92,75.78,73.64,74.89,29.18,2026-09-01,Stable,0.21,127.0,258.0,18056.0,10999.0,11339.0,11385.0,-46.0
S08000031,NHS Greater Glasgow & Clyde,A9,Specialty (A9),New Outpatient,RED,3.0,54.48,66.24,64.12,64.7,20.0,2026-09-01,Stable,-0.16,105.0,274.0,4633.0,2524.0,3497.0,3909.0,-412.0
S08000024,NHS Lothian,C6,Ophthalmology,Inpatient/Day case,RED,3.0,59.59,75.93,74.88,75.08,25.97,2026-09-01,Stable,0.03,113.0,483.1,490.0,292.0,293.0,300.0,-7.0
S08000024,NHS Lothian,C8,Neurosurgery,Inpatient/Day case,RED,3.0,68.22,80.15,76.37,73.75,20.19,2026-09-01,Stable,0.23,141.0,399.0,4518.0,3082.0,1489.0,1529.0,-40.0
S08000024,NHS Lothian,C9,Oral Surgery,Inpatient/Day case,RED,3.0,56.88,86.1,84.54,85.8,36.58,2026-09-01,Stable,-0.39,117.0,428.0,1693.0,963.0,928.0,1078.0,-150.0
S08000024,NHS Lothian,C9,Oral Surgery,New Outpatient,RED,3.0,54.23,74.95,72.93,74.09,26.99,2026-09-01,Stable,-0.01,106.0,238.0,3028.0,1642.0,2278.0,2347.0,-69.0
S08000024,NHS Lothian,C91,Specialty (C91),Inpatient/Day case,RED,3.0,100.0,100.0,100.0,100.0,12.05,2026-09-01,Stable,-0.0,,,1.0,1.0,,,
S08000024,NHS Lothian,AQ,Specialty (AQ),Inpatient/Day case,RED,3.0,0.0,54.26,50.25,51.34,46.41,2026-09-01,Stable,0.0,,,8.0,0.0,36.0,33.0,3.0
S08000024,NHS Lothian,AR,Specialty (AR),New Outpatient,RED,3.0,51.89,53.81,51.16,53.81,32.97,2026-09-01,Stable,-0.38,97.0,270.0,2731.0,1417.0,1533.0,1270.0,263.0
S08000019,NHS Forth Valley,C5,Gynaecology,Inpatient/Day case,RED,3.0,71.48,79.57,77.05,79.53,39.39,2026-09-01,Stable,0.04,161.0,313.0,789.0,564.0,260.0,375.0,-115.0
S27000001,NHS Golden Jubilee,C6,Ophthalmology,New Outpatient,RED,3.0,,100.0,99.18,100.0,29.36,2023-12-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C8,Neurosurgery,New Outpatient,RED,3.0,99.11,99.77,90.52,93.08,48.35,2026-09-01,Stable,-0.14,516.0,572.2,224.0,222.0,0.0,18.0,-18.0
S27000001,NHS Golden Jubilee,C9,Oral Surgery,New Outpatient,RED,3.0,,100.0,32.58,0.0,3.61,2020-10-01,,,,,,,,,
S27000001,NHS Golden Jubilee,CB,Specialty (CB),New Outpatient,RED,3.0,,83.6,76.46,81.73,61.22,2026-02-01,,,,,,,,,
S27000001,NHS Golden Jubilee,D3,Gastroenterology,Inpatient/Day case,RED,3.0,,100.0,33.33,0.0,3.3,2016-05-01,,,,,,,,,
S27000001,NHS Golden Jubilee,F2,Specialty (F2),Inpatient/Day case,RED,3.0,96.74,98.18,94.22,96.93,29.86,2026-09-01,Stable,-0.11,502.0,682.0,307.0,297.0,0.0,677.0,-677.0
S27000001,NHS Golden Jubilee,F2,Specialty (F2),New Outpatient,RED,3.0,,100.0,66.69,100.0,49.5,2020-10-01,,,,,,,,,
S27000001,NHS Golden Jubilee,AQ,Specialty (AQ),New Outpatient,RED,3.0,,100.0,85.78,100.0,31.09,2020-10-01,,,,,,,,,
S27000001,NHS Golden Jubilee,AR,Specialty (AR),New Outpatient,RED,3.0,,100.0,93.81,100.0,34.24,2022-09-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C1,Cardiothoracic Surgery,Inpatient/Day case,RED,3.0,100.0,93.12,85.19,93.12,39.74,2026-09-01,Stable,0.26,,,10.0,10.0,0.0,36.0,-36.0
S27000001,NHS Golden Jubilee,C1,Cardiothoracic Surgery,New Outpatient,RED,3.0,,100.0,58.39,50.39,8.54,2021-06-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C11,Cardiac Surgery,Inpatient/Day case,RED,3.0,97.09,99.67,94.09,99.67,25.18,2026-09-01,Stable,-0.21,426.0,535.8,103.0,100.0,0.0,332.0,-332.0
S27000001,NHS Golden Jubilee,C11,Cardiac Surgery,New Outpatient,RED,3.0,,82.02,76.76,78.63,56.89,2021-10-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C12,Thoracic Surgery,Inpatient/Day case,RED,3.0,,58.91,53.5,53.02,81.09,2024-05-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C13,Specialty (C13),Inpatient/Day case,RED,3.0,,85.9,77.43,85.9,55.16,2024-04-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C13,Specialty (C13),New Outpatient,RED,3.0,,100.0,68.79,100.0,41.78,2019-07-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C31,Specialty (C31),New Outpatient,RED,3.0,,100.0,41.86,0.0,9.01,2016-05-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C5,Gynaecology,Inpatient/Day case,RED,3.0,98.87,100.0,97.24,100.0,24.19,2026-09-01,Stable,0.13,470.0,705.8,177.0,175.0,0.0,236.0,-236.0
S27000001,NHS Golden Jubilee,C5,Gynaecology,New Outpatient,RED,3.0,,100.0,60.81,0.0,56.91,2022-03-01,,,,,,,,,
S08000030,NHS Tayside,C3,Plastic Surgery,Inpatient/Day case,RED,3.0,,100.0,33.44,100.0,15.36,2025-09-01,,,,,,,1.0,1.0,0.0
S08000030,NHS Tayside,C31,Specialty (C31),New Outpatient,RED,3.0,36.87,81.2,78.79,80.58,41.92,2026-09-01,Stable,-0.22,57.0,205.2,358.0,132.0,333.0,206.0,127.0
S08000030,NHS Tayside,C7,Orthopaedics,Inpatient/Day case,RED,3.0,73.83,76.27,73.83,76.16,31.83,2026-09-01,Stable,-0.01,183.0,445.0,3790.0,2798.0,1215.0,1604.0,-389.0
S08000030,NHS Tayside,C9,Oral Surgery,New Outpatient,RED,3.0,54.71,75.53,74.33,74.8,29.28,2026-09-01,Stable,-0.14,112.0,292.1,680.0,372.0,962.0,1038.0,-76.0
S08000030,NHS Tayside,CB,Specialty (CB),Inpatient/Day case,RED,3.0,78.58,90.72,87.95,88.62,19.54,2026-09-01,Stable,-0.11,327.0,1034.0,1405.0,1104.0,533.0,724.0,-191.0
S08000030,NHS Tayside,CB,Specialty (CB),New Outpatient,RED,3.0,71.23,69.76,67.57,66.63,17.47,2026-09-01,Stable,0.44,209.0,529.0,3281.0,2337.0,1629.0,1095.0,534.0
S08000017,NHS Dumfries & Galloway,C3,Plastic Surgery,New Outpatient,RED,3.0,0.0,50.17,40.98,43.52,50.84,2026-09-01,Stable,0.0,,,5.0,0.0,17.0,26.0,-9.0
S08000017,NHS Dumfries & Galloway,C7,Orthopaedics,New Outpatient,RED,3.0,59.06,56.21,54.73,56.21,36.23,2026-09-01,Stable,0.12,109.0,265.4,1197.0,707.0,1087.0,991.0,96.0
S08000017,NHS Dumfries & Galloway,C8,Neurosurgery,Inpatient/Day case,RED,3.0,69.63,89.89,88.56,89.38,28.46,2026-09-01,Stable,-0.41,151.0,426.4,1337.0,931.0,448.0,436.0,12.0
S92000003,NHS Scotland (All),C12,Thoracic Surgery,Inpatient/Day case,RED,3.0,44.97,56.83,53.84,52.84,21.88,2026-09-01,Stable,-0.28,75.0,294.0,1134.0,510.0,1294.0,1223.0,71.0
S92000003,NHS Scotland (All),C13,Specialty (C13),Inpatient/Day case,RED,3.0,60.57,74.35,71.99,71.66,23.38,2026-09-01,Stable,-0.08,126.0,388.7,3452.0,2091.0,2013.0,2051.0,-38.0
S92000003,NHS Scotland (All),C13,Specialty (C13),New Outpatient,RED,3.0,46.96,66.01,62.95,63.66,24.95,2026-09-01,Stable,-0.38,75.0,246.0,11087.0,5206.0,9877.0,9865.0,12.0
S08000030,NHS Tayside,D1,Neurology,New Outpatient,RED,3.0,,100.0,87.76,100.0,7.28,2019-11-01,,,,,,,,,
S27000001,NHS Golden Jubilee,C6,Ophthalmology,Inpatient/Day case,RED,3.0,100.0,100.0,100.0,100.0,13.26,2026-09-01,Stable,-0.0,704.0,1143.2,75.0,75.0,0.0,9.0,-9.0
S08000019,NHS Forth Valley,C3,Plastic Surgery,New Outpatient,RED,3.0,,84.44,70.23,71.88,45.38,2019-06-01,,,,,,,,,
S27000001,NHS Golden Jubilee,A9,Specialty (A9),New Outpatient,RED,3.0,,100.0,100.0,100.0,8.08,2023-11-01,,,,,,,,,
S08000020,NHS Grampian,A7,Specialty (A7),Inpatient/Day case,RED,3.0,,85.87,78.08,85.87,66.52,2026-07-01,Stable,0.0,,,,,2.0,3.0,-1.0
S08000020,NHS Grampian,A7,Specialty (A7),New Outpatient,RED,3.0,71.08,78.83,74.98,78.83,30.23,2026-09-01,Stable,-0.48,182.0,738.700000000002,5782.0,4110.0,3066.0,3922.0,-856.0
S08000019,NHS Forth Valley,E12,Specialty (E12),New Outpatient,RED,3.0,,100.0,77.24,75.64,2.04,2025-04-01,,,,,,,,,
S27000001,NHS Golden Jubilee,AH,Specialty (AH),New Outpatient,RED,3.0,,100.0,87.61,100.0,14.76,2019-08-01,,,,,,,,,
S08000024,NHS Lothian,C13,Specialty (C13),New Outpatient,RED,3.0,56.27,66.97,63.41,66.97,46.08,2026-09-01,Stable,-0.43,111.0,265.0,1315.0,740.0,1122.0,1159.0,-37.0
S08000031,NHS Greater Glasgow & Clyde,C12,Thoracic Surgery,New Outpatient,RED,3.0,65.11,71.81,68.42,71.81,20.33,2026-09-01,Stable,0.46,144.0,271.0,2181.0,1420.0,1207.0,1352.0,-145.0
S08000031,NHS Greater Glasgow & Clyde,C13,Specialty (C13),Inpatient/Day case,RED,3.0,56.74,57.1,52.27,48.34,15.45,2026-09-01,Stable,0.41,117.5,310.0,356.0,202.0,337.0,340.0,-3.0
S08000031,NHS Greater Glasgow & Clyde,C13,Specialty (C13),New Outpatient,RED,3.0,50.15,70.93,69.33,70.15,25.44,2026-09-01,Stable,-0.49,85.0,253.0,1318.0,661.0,1235.0,1308.0,-73.0
S08000031,NHS Greater Glasgow & Clyde,C4,Ear Nose & Throat,Inpatient/Day case,RED,3.0,62.64,73.9,72.12,73.54,28.36,2026-09-01,Stable,-0.43,186.0,569.0,91.0,57.0,39.0,40.0,-1.0
S08000024,NHS Lothian,A7,Specialty (A7),Inpatient/Day case,RED,3.0,,51.33,34.04,51.33,41.43,2020-09-01,,,,,,,,,
S08000020,NHS Grampian,C11,Cardiac Surgery,New Outpatient,RED,3.0,51.87,58.27,55.63,58.27,18.12,2026-09-01,Stable,-0.45,98.0,390.3,5238.0,2717.0,5078.0,4856.0,222.0
S08000032,NHS Lanarkshire,D1,Neurology,New Outpatient,RED,3.0,,89.24,86.05,87.92,32.19,2023-05-01,,,,,,,,,
S08000032,NHS Lanarkshire,F2,Specialty (F2),Inpatient/Day case,RED,3.0,67.08,84.18,82.3,83.7,32.95,2026-09-01,Stable,0.18,143.0,397.0,1698.0,1139.0,706.0,599.0,107.0
S08000032,NHS Lanarkshire,Z9,All Specialties,Inpatient/Day case,RED,3.0,60.33,75.72,72.86,72.29,24.68,2026-09-01,Stable,-0.14,127.0,330.0,14072.0,8490.0,7036.0,5867.0,1169.0
S27000001,NHS Golden Jubilee,A2,Specialty (A2),Inpatient/Day case,RED,3.0,,100.0,49.38,0.0,19.19,2021-02-01,,,,,,,,,
S27000001,NHS Golden Jubilee,A2,Specialty (A2),New Outpatient,RED,3.0,,100.0,90.52,100.0,10.93,2020-10-01,,,,,,,,,
S27000001,NHS Golden Jubilee,A7,Specialty (A7),New Outpatient,RED,3.0,,100.0,84.81,100.0,49.34,2020-10-01,,,,,,,,,
S27000001,NHS Golden Jubilee,A9,Specialty (A9),Inpatient/Day case,RED,3.0,,66.64,29.39,14.53,46.41,2024-02-01,,,,,,,,,
S92000003,NHS Scotland (All),C31,Specialty (C31),New Outpatient,RED,3.0,45.47,55.28,53.1,55.28,26.25,2026-09-01,Stable,-0.2,70.0,266.0,3587.0,1631.0,3503.0,3265.0,238.0
S92000003,NHS Scotland (All),C4,Ear Nose & Throat,Inpatient/Day case,RED,3.0,62.64,72.79,70.75,71.68,28.54,2026-09-01,Stable,-0.43,186.0,569.0,91.0,57.0,39.0,40.0,-1.0
S92000003,NHS Scotland (All),C7,Orthopaedics,Inpatient/Day case,RED,3.0,51.96,67.72,64.39,64.99,25.33,2026-09-01,Stable,-0.2,99.0,305.0,28751.0,14940.0,19738.0,18824.0,914.0
S92000003,NHS Scotland (All),C8,Neurosurgery,Inpatient/Day case,RED,3.0,67.33,77.51,73.18,70.67,13.71,2026-09-01,Stable,0.01,147.0,397.0,42489.0,28607.0,15065.0,16191.0,-1126.0
S08000025,NHS Orkney,C8,Neurosurgery,New Outpatient,RED,3.0,61.29,66.72,63.85,66.72,39.7,2026-09-01,Stable,-0.18,133.0,259.8,403.0,247.0,197.0,267.0,-70.0
S08000031,NHS Greater Glasgow & Clyde,C7,Orthopaedics,Inpatient/Day case,RED,3.0,59.0,67.91,64.61,64.48,27.84,2026-09-01,Stable,0.31,120.0,307.0,6134.0,3619.0,3321.0,3064.0,257.0
S08000031,NHS Greater Glasgow & Clyde,C8,Neurosurgery,New Outpatient,RED,3.0,59.29,77.24,74.67,73.91,21.95,2026-09-01,Stable,-0.33,124.0,277.0,18497.0,10967.0,15135.0,15327.0,-192.0
S08000031,NHS Greater Glasgow & Clyde,CB,Specialty (CB),Inpatient/Day case,RED,3.0,59.07,72.02,68.26,67.06,15.85,2026-09-01,Stable,-0.03,130.0,410.0,3716.0,2195.0,2678.0,2703.0,-25.0
S08000020,NHS Grampian,C42,Specialty (C42),Inpatient/Day case,RED,3.0,40.0,57.05,52.65,57.05,38.75,2026-09-01,Stable,0.18,,,10.0,4.0,19.0,18.0,1.0
S08000020,NHS Grampian,C7,Orthopaedics,Inpatient/Day case,RED,3.0,58.6,88.25,85.43,86.41,32.68,2026-09-01,Stable,0.19,120.0,522.2,1860.0,1090.0,811.0,610.0,201.0
S08000020,NHS Grampian,C7,Orthopaedics,New Outpatient,RED,3.0,59.87,69.31,63.18,62.78,21.35,2026-09-01,Stable,-0.02,127.0,287.0,5420.0,3245.0,3581.0,3585.0,-4.0
S08000020,NHS Grampian,C8,Neurosurgery,Inpatient/Day case,RED,3.0,74.78,85.71,81.14,78.91,15.85,2026-09-01,Stable,0.17,183.0,749.0,3910.0,2924.0,1067.0,1160.0,-93.0
S08000020,NHS Grampian,C8,Neurosurgery,New Outpatient,RED,3.0,65.38,59.22,57.93,59.22,30.36,2026-09-01,Stable,-0.48,141.0,351.0,7173.0,4690.0,3454.0,3820.0,-366.0
S08000020,NHS Grampian,AH,Specialty (AH),New Outpatient,RED,3.0,59.13,75.33,72.01,75.33,23.5,2026-09-01,Stable,-0.22,124.0,451.7,3034.0,1794.0,2104.0,2007.0,97.0
S08000020,NHS Grampian,AQ,Specialty (AQ),New Outpatient,RED,3.0,35.35,52.23,47.45,52.23,35.37,2026-09-01,Stable,0.23,50.0,186.0,993.0,351.0,1634.0,1435.0,199.0
S08000022,NHS Highland,F2,Specialty (F2),Inpatient/Day case,RED,3.0,64.75,76.83,74.19,72.98,28.06,2026-09-01,Stable,0.07,160.0,335.8,383.0,248.0,267.0,324.0,-57.0
S08000030,NHS Tayside,AQ,Specialty (AQ),New Outpatient,RED,3.0,54.86,57.83,56.69,56.15,25.91,2026-09-01,Stable,0.28,109.0,249.0,1420.0,779.0,1143.0,983.0,160.0
S08000030,NHS Tayside,C11,Cardiac Surgery,Inpatient/Day case,RED,3.0,54.7,63.26,61.76,61.28,20.68,2026-09-01,Stable,-0.28,106.0,315.9,1532.0,838.0,1122.0,965.0,157.0
S92000003,NHS Scotland (All),CB,Specialty (CB),Inpatient/Day case,RED,3.0,60.4,69.69,65.93,63.96,11.79,2026-09-01,Stable,-0.2,129.0,427.0,13114.0,7921.0,8082.0,8167.0,-85.0
S08000016,NHS Borders,D3,Gastroenterology,Inpatient/Day case,RED,3.0,60.0,96.29,91.66,91.74,34.25,2026-09-01,Stable,-0.45,,,15.0,9.0,8.0,9.0,-1.0
S08000016,NHS Borders,D8,Respiratory Medicine,Inpatient/Day case,RED,3.0,,100.0,48.45,51.8,29.47,2020-02-01,,,,,,,,,
S08000025,NHS Orkney,D5,Haematology,New Outpatient,RED,3.0,,100.0,100.0,100.0,10.08,2023-04-01,,,,,,,,,
S08000025,NHS Orkney,Z9,All Specialties,New Outpatient,RED,3.0,38.59,54.71,53.14,53.08,16.12,2026-09-01,Stable,-0.44,58.0,210.0,1231.0,475.0,1537.0,1542.0,-5.0
S08000026,NHS Shetland,A3,Specialty (A3),New Outpatient,RED,3.0,,63.15,49.29,21.86,59.58,2024-03-01,,,,,,,6.0,6.0,0.0
S08000026,NHS Shetland,AG,Specialty (AG),Inpatient/Day case,RED,3.0,0.0,100.0,18.59,100.0,14.82,2026-09-01,Stable,0.0,,,1.0,0.0,2.0,1.0,1.0
S08000022,NHS Highland,J4,Specialty (J4),Inpatient/Day case,RED,3.0,,73.36,52.03,73.36,66.9,2023-10-01,,,,,,,,,
S08000032,NHS Lanarkshire,C3,Plastic Surgery,New Outpatient,RED,3.0,,75.4,51.12,34.76,68.75,2025-12-01,,,,,,,,,
S08000032,NHS Lanarkshire,C8,Neurosurgery,Inpatient/Day case,RED,3.0,60.35,82.83,78.9,77.34,23.64,2026-09-01,Stable,0.38,128.0,300.0,3675.0,2218.0,1498.0,841.0,657.0
S08000032,NHS Lanarkshire,CB,Specialty (CB),Inpatient/Day case,RED,3.0,61.9,71.11,67.45,64.55,19.58,2026-09-01,Stable,-0.33,131.0,421.0,1412.0,874.0,721.0,634.0,87.0
S08000026,NHS Shetland,D5,Haematology,New Outpatient,RED,3.0,,53.06,43.46,41.91,72.8,2025-07-01,,,,,,,,,
S08000026,NHS Shetland,E12,Specialty (E12),New Outpatient,RED,3.0,,100.0,96.1,100.0,16.05,2023-01-01,,,,,,,,,
S08000026,NHS Shetland,Z9,All Specialties,Inpatient/Day case,RED,3.0,43.29,58.82,55.76,58.82,25.18,2026-09-01,Stable,-0.25,59.0,280.0,462.0,200.0,311.0,256.0,55.0
S08000028,NHS Western Isles,A2,Specialty (A2),New Outpatient,RED,3.0,,69.54,53.82,53.54,33.26,2023-11-01,,,,,,,,,
S08000028,NHS Western Isles,AD,Specialty (AD),New Outpatient,RED,3.0,,100.0,58.14,45.69,29.63,2022-11-01,,,,,,,,,
S08000030,NHS Tayside,A7,Specialty (A7),New Outpatient,RED,3.0,54.7,63.75,61.67,62.5,17.37,2026-09-01,Stable,0.45,109.0,328.0,3883.0,2124.0,2997.0,2856.0,141.0
S08000015,NHS Ayrshire & Arran,H1,Specialty (H1),Inpatient/Day case,RED,3.0,,64.85,52.59,64.85,75.03,2026-07-01,Stable,0.0,,,,,7.0,7.0,0.0
S08000016,NHS Borders,A7,Specialty (A7),New Outpatient,RED,3.0,66.86,86.34,83.94,85.04,37.24,2026-09-01,Stable,0.01,168.0,412.0,1237.0,827.0,535.0,543.0,-8.0
S08000022,NHS Highland,D1,Neurology,New Outpatient,RED,3.0,,93.51,61.4,48.13,69.73,2022-07-01,,,,,,,,,
S08000022,NHS Highland,D3,Gastroenterology,Inpatient/Day case,RED,3.0,36.17,80.86,76.71,80.86,39.52,2026-09-01,Stable,0.12,55.0,189.3,188.0,68.0,124.0,86.0,38.0
S08000031,NHS Greater Glasgow & Clyde,D1,Neurology,Inpatient/Day case,RED,3.0,71.23,87.49,85.09,87.49,33.23,2026-09-01,Stable,-0.01,193.0,333.4,657.0,468.0,226.0,398.0,-172.0
S08000031,NHS Greater Glasgow & Clyde,D6,Specialty (D6),New Outpatient,RED,3.0,58.01,70.71,67.5,70.71,40.88,2026-09-01,Stable,-0.09,118.0,253.0,1686.0,978.0,1084.0,1336.0,-252.0
S08000032,NHS Lanarkshire,C13,Specialty (C13),Inpatient/Day case,RED,3.0,81.2,100.0,97.98,100.0,20.83,2026-09-01,Stable,0.02,219.0,422.8,500.0,406.0,98.0,187.0,-89.0
S08000020,NHS Grampian,RK2,Specialty (RK2),New Outpatient,RED,3.0,,100.0,35.95,0.0,29.33,2020-07-01,,,,,,,,,
S08000020,NHS Grampian,Z9,All Specialties,Inpatient/Day case,RED,3.0,65.79,78.06,73.69,71.96,17.78,2026-09-01,Stable,-0.06,152.0,713.700000000001,12714.0,8365.0,5774.0,5569.0,205.0
S08000022,NHS Highland,A8,Specialty (A8),New Outpatient,RED,3.0,50.0,100.0,32.91,100.0,33.05,2026-09-01,Stable,0.03,,,4.0,2.0,3.0,2.0,1.0
S08000022,NHS Highland,AR,Specialty (AR),New Outpatient,RED,3.0,59.93,83.43,80.49,81.8,32.31,2026-09-01,Stable,-0.19,120.0,285.7,604.0,362.0,291.0,267.0,24.0
S08000022,NHS Highland,C13,Specialty (C13),Inpatient/Day case,RED,3.0,,73.22,68.16,73.22,66.52,2025-09-01,,,,,,,,,
S08000022,NHS Highland,C3,Plastic Surgery,Inpatient/Day case,RED,3.0,,59.02,43.54,52.92,59.73,2023-12-01,,,,,,,,,
S92000003,NHS Scotland (All),D3,Gastroenterology,New Outpatient,RED,3.0,48.61,60.6,58.18,60.6,38.48,2026-09-01,Stable,0.12,82.0,218.0,8148.0,3961.0,5418.0,5311.0,107.0
S92000003,NHS Scotland (All),D4,Endocrinology,New Outpatient,RED,3.0,67.42,85.06,82.16,85.06,32.52,2026-09-01,Stable,0.21,168.5,637.7,3254.0,2194.0,1494.0,2020.0,-526.0
S92000003,NHS Scotland (All),D6,Specialty (D6),New Outpatient,RED,3.0,47.69,59.99,56.9,59.96,39.66,2026-09-01,Stable,-0.36,77.0,236.0,2663.0,1270.0,2030.0,2191.0,-161.0
S08000015,NHS Ayrshire & Arran,C8,Neurosurgery,Inpatient/Day case,RED,3.0,67.27,78.12,75.53,73.14,20.0,2026-09-01,Stable,-0.17,147.0,428.0,3025.0,2035.0,1073.0,980.0,93.0
S08000029,NHS Fife,C7,Orthopaedics,New Outpatient,RED,3.0,51.15,62.78,60.07,62.78,36.74,2026-09-01,Stable,0.0,90.0,229.0,2569.0,1314.0,2195.0,1974.0,221.0
S08000028,NHS Western Isles,C31,Specialty (C31),New Outpatient,RED,3.0,,56.93,29.87,16.25,42.34,2023-08-01,,,,,,,,,
S08000028,NHS Western Isles,C8,Neurosurgery,Inpatient/Day case,RED,3.0,27.72,51.09,49.04,49.48,41.9,2026-09-01,Stable,-0.45,55.0,167.0,101.0,28.0,109.0,133.0,-24.0
S08000028,NHS Western Isles,CB,Specialty (CB),New Outpatient,RED,3.0,25.58,55.13,50.89,50.64,48.11,2026-09-01,Stable,0.41,22.0,150.0,43.0,11.0,68.0,77.0,-9.0
S08000029,NHS Fife,C9,Oral Surgery,Inpatient/Day case,RED,3.0,46.1,59.36,55.67,54.05,29.7,2026-09-01,Stable,-0.43,77.0,291.2,154.0,71.0,107.0,101.0,6.0
S08000029,NHS Fife,Z9,All Specialties,Inpatient/Day case,RED,3.0,60.04,73.72,72.21,73.06,25.72,2026-09-01,Stable,0.32,120.0,309.0,9854.0,5916.0,5168.0,5395.0,-227.0
S08000022,NHS Highland,C3,Plastic Surgery,New Outpatient,RED,3.0,,64.72,55.7,64.72,72.48,2026-08-01,Stable,0.0,,,,,8.0,9.0,-1.0
S08000022,NHS Highland,C31,Specialty (C31),Inpatient/Day case,RED,3.0,,60.24,52.32,60.24,61.98,2026-04-01,Stable,0.0,,,,,,,
S08000031,NHS Greater Glasgow & Clyde,RK2,Specialty (RK2),New Outpatient,RED,3.0,,53.76,30.52,49.84,56.66,2023-11-01,,,,,,,,,
S08000032,NHS Lanarkshire,A7,Specialty (A7),Inpatient/Day case,RED,3.0,,98.73,94.66,95.34,29.19,2022-04-01,,,,,,,,,
S08000032,NHS Lanarkshire,A9,Specialty (A9),New Outpatient,RED,3.0,64.32,83.08,77.9,83.08,38.59,2026-09-01,Stable,-0.24,138.0,305.9,1892.0,1217.0,822.0,1082.0,-260.0
S08000022,NHS Highland,A81,Specialty (A81),Inpatient/Day case,RED,3.0,,100.0,24.2,100.0,14.41,2026-07-01,Stable,0.0,,,,,2.0,2.0,0.0
S08000022,NHS Highland,A81,Specialty (A81),New Outpatient,RED,3.0,65.18,67.49,64.68,67.06,21.3,2026-09-01,Stable,-0.44,152.0,323.6,247.0,161.0,126.0,189.0,-63.0
S08000022,NHS Highland,AFA,Specialty (AFA),New Outpatient,RED,3.0,,63.85,55.8,63.85,61.41,2026-08-01,Stable,0.0,,,,,17.0,18.0,-1.0
S08000032,NHS Lanarkshire,C1,Cardiothoracic Surgery,Inpatient/Day case,RED,3.0,61.65,63.08,60.75,62.01,27.2,2026-09-01,Stable,0.25,132.0,307.0,2443.0,1506.0,1328.0,1349.0,-21.0
S08000015,NHS Ayrshire & Arran,AG,Specialty (AG),Inpatient/Day case,RED,3.0,,61.76,28.1,2.67,41.98,2026-01-01,,,,,,,5.0,5.0,0.0
S08000029,NHS Fife,A82,Specialty (A82),New Outpatient,RED,3.0,,100.0,55.38,100.0,38.94,2023-07-01,,,,,,,,,
SB0801,Unknown (SB0801),Z9,All Specialties,Inpatient/Day case,RED,2.7,52.28,75.95,74.11,75.4,34.78,2026-09-01,Improving,-0.57,109.0,354.0,6544.0,3421.0,6044.0,6945.0,-901.0
S92000003,NHS Scotland (All),Z9,All Specialties,New Outpatient,RED,2.7,49.46,66.58,63.66,64.44,15.34,2026-09-01,Improving,-1.06,83.0,270.0,486695.0,240696.0,442733.0,475232.0,-32499.0
S08000015,NHS Ayrshire & Arran,C7,Orthopaedics,Inpatient/Day case,RED,2.7,39.18,74.25,71.22,72.65,38.27,2026-09-01,Improving,-2.18,70.0,274.0,1419.0,556.0,1770.0,1430.0,340.0
